nodo_id,nombre,tipo,distrito,demanda_nivel,latitud,longitud,pedidos_hora,capacidad
1416,Intersec. Av. La Marina (Magdalena),interseccion,Magdalena,media,-12.099411,-77.075147,0,0
1417,Intersec. Av. Santa Cruz (Chorrillos),interseccion,Chorrillos,media,-12.154952,-77.032389,0,0
1418,Cliente #1418 (Comas),cliente,Comas,baja,-11.948785,-77.051825,4,2
1419,Hub Rappi Chorrillos,hub_rappi,Chorrillos,media,-12.191245,-77.032224,139,263
1420,Cliente #1420 (Surco),cliente,Surco,alta,-12.133667,-77.021591,2,1
1421,Intersec. Av. El Derby (Barranco),interseccion,Barranco,alta,-12.163298,-77.030126,0,0
1422,Intersec. Av. Angamos (Villa El Salvador),interseccion,Villa El Salvador,baja,-12.225757,-76.92286,0,0
1423,Intersec. Av. Benavides (Santa Anita),interseccion,Santa Anita,baja,-12.029936,-76.941401,0,0
1424,Cliente #1424 (Rimac),cliente,Rimac,baja,-12.048427,-77.042876,5,2
1425,Cliente #1425 (Surco),cliente,Surco,alta,-12.125411,-76.98653,5,3
1426,Cliente #1426 (Lima Cercado),cliente,Lima Cercado,media,-12.030091,-77.032515,1,1
1427,Cliente #1427 (Puente Piedra),cliente,Puente Piedra,baja,-11.880637,-77.092832,5,2
1428,Cliente #1428 (Pachacamac),cliente,Pachacamac,baja,-12.233361,-76.876611,1,2
1429,Cliente #1429 (Los Olivos),cliente,Los Olivos,baja,-11.970822,-77.076822,1,3
1430,Intersec. Av. Colonial (El Agustino),interseccion,El Agustino,baja,-12.057373,-77.019333,0,0
1431,Intersec. Av. 28 de Julio (Brena),interseccion,Brena,media,-12.04333,-77.050608,0,0
1432,Intersec. Av. Arequipa (Jesus Maria),interseccion,Jesus Maria,media,-12.072004,-77.043482,0,0
1433,Cliente #1433 (Rimac),cliente,Rimac,baja,-12.008598,-77.026287,4,3
1434,Intersec. Av. Caminos del Inca (Rimac),interseccion,Rimac,baja,-12.031576,-77.041507,0,0
1435,Intersec. Av. Aviacion (Puente Piedra),interseccion,Puente Piedra,baja,-11.85082,-77.095871,0,0
1436,Cliente #1436 (Magdalena),cliente,Magdalena,media,-12.091935,-77.087276,1,1
1437,Cliente #1437 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.147602,-76.999458,3,1
1438,Hub Rappi San Juan Lurig,hub_rappi,San Juan Lurig,baja,-12.1622,-76.985031,289,429
1439,Cliente #1439 (Magdalena),cliente,Magdalena,media,-12.109714,-77.054812,1,3
1440,Intersec. Av. Salaverry (Lima Cercado),interseccion,Lima Cercado,media,-12.064899,-77.041859,0,0
1441,Intersec. Av. Aviacion (Rimac),interseccion,Rimac,baja,-12.034967,-77.0357,0,0
1442,Cliente #1442 (Carabayllo),cliente,Carabayllo,baja,-11.896589,-77.015698,2,3
1443,Intersec. Av. Salaverry (Rimac),interseccion,Rimac,baja,-12.038429,-77.044576,0,0
1444,Cliente #1444 (San Martin Porres),cliente,San Martin Porres,baja,-12.03221,-77.060035,5,1
1445,Intersec. Av. Brasil (Surco),interseccion,Surco,alta,-12.166775,-77.004489,0,0
1446,Intersec. Av. 28 de Julio (Lima Cercado),interseccion,Lima Cercado,media,-12.052069,-77.049867,0,0
1447,Cliente #1447 (El Agustino),cliente,El Agustino,baja,-12.056808,-77.02095,1,3
1448,Intersec. Av. Salaverry (San Miguel),interseccion,San Miguel,media,-12.091356,-77.074274,0,0
1449,Cliente #1449 (San Martin Porres),cliente,San Martin Porres,baja,-12.032784,-77.071874,1,2
1450,Cliente #1450 (San Juan Lurig),cliente,San Juan Lurig,baja,-12.164973,-76.993895,4,2
1451,Cliente #1451 (Lurin),cliente,Lurin,baja,-12.276997,-76.884945,1,3
1452,Hub Rappi San Isidro,hub_rappi,San Isidro,muy_alta,-12.118506,-77.052487,282,236
1453,Cliente #1453 (Chorrillos),cliente,Chorrillos,media,-12.175359,-77.041301,5,1
1454,Cliente #1454 (Lince),cliente,Lince,media,-12.090785,-77.03508,1,3
1455,Intersec. Av. Benavides (San Miguel),interseccion,San Miguel,media,-12.095241,-77.074098,0,0
1456,Intersec. Av. La Marina (Ate),interseccion,Ate,baja,-12.050978,-76.93078,0,0
1457,Cliente #1457 (San Isidro),cliente,San Isidro,muy_alta,-12.094518,-77.019614,4,3
1458,Intersec. Av. Universitaria (Brena),interseccion,Brena,media,-12.045337,-77.049255,0,0
1459,Intersec. Via Expresa (Carabayllo),interseccion,Carabayllo,baja,-11.875891,-77.029984,0,0
1460,Intersec. Av. Caminos del Inca (Comas),interseccion,Comas,baja,-11.923066,-77.067918,0,0
1461,Intersec. Av. Angamos (Independencia),interseccion,Independencia,baja,-11.987087,-77.079893,0,0
1462,Intersec. Av. Benavides (Villa Maria),interseccion,Villa Maria,baja,-12.16077,-76.960275,0,0
1463,Hub Rappi Ate,hub_rappi,Ate,baja,-12.047444,-76.911521,234,381
1464,Cliente #1464 (Villa El Salvador),cliente,Villa El Salvador,baja,-12.225576,-76.941173,3,3
1465,Intersec. Av. El Derby (Carabayllo),interseccion,Carabayllo,baja,-11.884733,-77.028824,0,0
1466,Cliente #1466 (Lurin),cliente,Lurin,baja,-12.269796,-76.860817,4,2
1467,Cliente #1467 (Callao),cliente,Callao,baja,-12.041249,-77.136859,5,2
1468,Hub Rappi Magdalena,hub_rappi,Magdalena,media,-12.098018,-77.063912,229,386
1469,Cliente #1469 (Lurin),cliente,Lurin,baja,-12.28376,-76.867373,5,3
1470,Cliente #1470 (Rimac),cliente,Rimac,baja,-12.024338,-77.052583,1,1
1471,Cliente #1471 (Brena),cliente,Brena,media,-12.079572,-77.05348,3,1
1472,Cliente #1472 (El Agustino),cliente,El Agustino,baja,-12.037781,-76.992108,2,2
1473,Intersec. Av. Colonial (La Molina),interseccion,La Molina,media,-12.061864,-76.953785,0,0
1474,Intersec. Av. Primavera (Barranco),interseccion,Barranco,alta,-12.138722,-77.034363,0,0
1475,Cliente #1475 (Brena),cliente,Brena,media,-12.060362,-77.058618,3,3
1476,Intersec. Av. La Encalada (Santa Anita),interseccion,Santa Anita,baja,-12.034555,-76.942886,0,0
1477,Cliente #1477 (El Agustino),cliente,El Agustino,baja,-12.021893,-77.019251,2,3
1478,Intersec. Av. Universitaria (San Juan Lurig),interseccion,San Juan Lurig,baja,-12.144541,-76.982845,0,0
1479,Cliente #1479 (Lurin),cliente,Lurin,baja,-12.259796,-76.851559,2,1
1480,Intersec. Av. Santa Cruz (Independencia),interseccion,Independencia,baja,-11.992255,-77.073017,0,0
1481,Cliente #1481 (Brena),cliente,Brena,media,-12.059172,-77.073977,2,3
1482,Cliente #1482 (Lince),cliente,Lince,media,-12.102674,-77.052163,2,3
1483,Intersec. Av. Colonial (Los Olivos),interseccion,Los Olivos,baja,-11.976698,-77.082883,0,0
1484,Cliente #1484 (Surco),cliente,Surco,alta,-12.146757,-76.992556,3,3
1485,Cliente #1485 (Lince),cliente,Lince,media,-12.103718,-77.038973,1,2
1486,Cliente #1486 (Lima Cercado),cliente,Lima Cercado,media,-12.052267,-77.010166,5,3
1487,Intersec. Av. Colonial (Chorrillos),interseccion,Chorrillos,media,-12.178761,-77.018771,0,0
1488,Intersec. Av. Javier Prado (Puente Piedra),interseccion,Puente Piedra,baja,-11.870477,-77.086684,0,0
1489,Intersec. Av. Angamos (Jesus Maria),interseccion,Jesus Maria,media,-12.068019,-77.024253,0,0
1490,Intersec. Av. El Derby (Pueblo Libre),interseccion,Pueblo Libre,media,-12.092628,-77.067179,0,0
1491,Intersec. Av. Benavides (Lima Cercado),interseccion,Lima Cercado,media,-12.063053,-77.010861,0,0
1492,Intersec. Av. Larco (Lurin),interseccion,Lurin,baja,-12.258911,-76.879448,0,0
1493,Intersec. Av. Javier Prado (Ate),interseccion,Ate,baja,-12.022074,-76.918869,0,0
1494,Cliente #1494 (Los Olivos),cliente,Los Olivos,baja,-11.977127,-77.079772,3,1
1495,Intersec. Av. Larco (Pachacamac),interseccion,Pachacamac,baja,-12.224697,-76.874025,0,0
1496,Intersec. Via Expresa (Independencia),interseccion,Independencia,baja,-11.99162,-77.060636,0,0
1497,Intersec. Av. Colonial (Barranco),interseccion,Barranco,alta,-12.125011,-77.000452,0,0
1498,Intersec. Av. Tomas Marsano (Lima Cercado),interseccion,Lima Cercado,media,-12.05262,-77.012222,0,0
1499,Segundo Muelle (Lima Cercado),restaurante,Lima Cercado,media,-12.062157,-77.014839,51,57
